Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium,Gender_F,Gender_M
3,5,258.0,4,3,4212.0,1,0,0,0,0,0,1,0,0,1,0,1,0
4,3,149.0,4,1,4678.0,0,1,0,0,0,0,1,0,0,0,1,0,1
5,1,163.0,3,4,4200.0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,3,259.0,2,8,4481.0,0,0,0,0,1,0,1,0,1,0,0,0,1
5,1,187.0,2,7,4792.0,0,0,0,1,0,0,1,0,0,1,0,1,0
3,5,172.0,3,1,5024.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,5,139.0,2,2,5839.0,1,0,0,0,0,0,1,0,0,1,0,0,1
5,1,203.0,3,2,4162.0,0,1,0,0,0,0,1,0,0,1,0,1,0
3,3,150.0,4,1,4662.0,0,0,1,0,0,0,1,0,0,0,1,1,0
3,1,201.0,6,10,5077.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,4,194.0,2,7,5553.0,0,0,0,1,0,0,1,0,0,0,1,0,1
3,4,159.0,3,4,4756.0,0,0,0,0,1,0,1,0,1,0,0,0,1
4,2,238.0,2,9,4937.0,1,0,0,0,0,1,0,0,0,0,1,1,0
3,5,189.0,2,8,4567.0,0,1,0,0,0,1,0,0,0,1,0,0,1
2,1,173.0,2,1,4135.0,0,0,1,0,0,1,0,0,1,0,0,0,1
4,1,171.0,4,2,5082.0,0,0,0,0,1,1,0,0,0,0,1,0,1
5,3,154.0,2,3,5440.0,0,0,0,1,0,1,0,0,0,1,0,0,1
4,1,173.0,3,4,4634.0,0,0,0,0,1,1,0,0,0,1,0,1,0
3,4,186.0,6,8,4134.0,1,0,0,0,0,1,0,0,0,1,0,1,0
4,1,224.0,3,9,5546.0,0,1,0,0,0,1,0,0,0,1,0,0,1
4,3,186.0,3,9,5131.0,0,0,1,0,0,1,0,0,0,0,1,1,0
4,4,196.0,3,5,5514.0,0,0,0,0,1,1,0,0,0,1,0,0,1
2,2,149.0,3,4,4819.0,0,0,0,1,0,1,0,0,0,1,0,1,0
4,3,224.0,2,8,5961.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,1,154.0,2,10,5594.0,1,0,0,0,0,1,0,0,0,1,0,1,0
3,3,170.0,4,3,4049.0,0,1,0,0,0,1,0,0,0,1,0,0,1
3,4,150.0,2,6,5987.0,0,0,1,0,0,1,0,0,0,1,0,1,0
5,2,240.0,3,7,4744.0,0,0,0,0,1,1,0,0,0,1,0,0,1
3,3,139.0,2,4,5958.0,0,0,0,1,0,1,0,0,0,0,1,1,0
3,3,251.0,3,2,5972.0,0,0,0,0,1,1,0,0,0,0,1,0,1
4,4,237.0,3,4,4747.0,1,0,0,0,0,1,0,0,0,0,1,0,1
3,2,227.0,3,4,4450.0,0,1,0,0,0,1,0,0,0,1,0,1,0
5,5,131.0,5,1,5299.0,0,0,1,0,0,1,0,0,0,1,0,1,0
5,2,161.0,3,8,5804.0,0,0,0,0,1,1,0,0,0,1,0,0,1
3,5,195.0,3,9,4224.0,0,0,0,1,0,0,0,1,0,0,1,1,0
2,3,266.0,2,1,5356.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,2,198.0,2,9,4250.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,3,200.0,4,10,4291.0,0,1,0,0,0,0,0,1,0,1,0,1,0
6,1,196.0,4,2,5844.0,0,0,1,0,0,0,0,1,0,0,1,1,0
2,1,285.0,5,4,5759.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,2,265.0,2,2,5649.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,2,131.0,5,8,5084.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,4,216.0,3,2,5404.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,1,253.0,4,1,5621.0,0,1,0,0,0,0,0,1,0,1,0,1,0
5,3,230.0,4,4,5278.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,1,173.0,4,1,4684.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,5,206.0,2,4,4080.0,0,0,0,1,0,0,0,1,0,1,0,1,0
5,3,189.0,5,7,4869.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,5,270.0,3,1,4078.0,1,0,0,0,0,0,0,1,1,0,0,0,1
4,4,266.0,3,3,5531.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,5,270.0,3,7,5477.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,4,216.0,8,8,4616.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,1,147.0,8,6,4575.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,2,270.0,6,10,4725.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,2,261.0,8,3,5171.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,3,261.0,8,3,4007.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,2,177.0,6,3,4392.0,0,0,1,0,0,0,0,1,0,1,0,1,0
4,4,142.0,10,7,4624.0,0,0,0,0,1,0,0,1,1,0,0,1,0
5,4,222.0,3,10,4663.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,4,186.0,7,9,5418.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,2,177.0,3,8,5006.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,1,251.0,4,3,4433.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,5,240.0,7,9,5525.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,4,260.0,4,10,5425.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,2,206.0,7,3,4991.0,0,0,0,1,0,0,0,1,1,0,0,0,1
4,3,242.0,2,3,4811.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,1,194.0,3,1,5566.0,1,0,0,0,0,0,0,1,0,1,0,1,0
5,1,232.0,3,10,1014.0,0,1,0,0,0,0,0,1,0,1,0,1,0
6,2,279.0,4,10,1990.0,0,0,1,0,0,0,0,1,0,1,0,1,0
6,4,251.0,4,10,1568.0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,1,300.0,5,10,1787.0,0,0,0,1,0,0,0,1,0,1,0,1,0
7,3,133.0,5,4,1783.0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,1,283.0,4,8,1404.0,1,0,0,0,0,0,0,1,0,1,0,0,1
7,4,296.0,4,8,1717.0,0,1,0,0,0,0,0,1,0,1,0,1,0
6,2,261.0,4,8,1891.0,0,0,1,0,0,0,0,1,0,0,1,0,1
6,2,286.0,4,3,1959.0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,1,298.0,4,1,1735.0,0,0,0,1,0,0,0,1,0,1,0,1,0
6,1,287.0,4,1,1581.0,0,0,0,0,1,0,0,1,0,0,1,1,0
6,5,251.0,4,3,1660.0,1,0,0,0,0,0,0,1,0,0,1,1,0
5,2,231.0,5,4,1913.0,0,1,0,0,0,0,0,1,0,1,0,1,0
5,1,249.0,5,10,1561.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,2,244.0,5,10,1699.0,0,0,0,0,1,0,0,1,0,1,0,0,1
7,1,264.0,4,9,1829.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,1,254.0,5,10,1020.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,264.0,6,6,1758.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,4,309.0,4,9,1771.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,1,298.0,4,4,1853.0,0,0,1,0,0,0,0,1,0,1,0,1,0
5,5,265.0,5,1,1568.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,2,246.0,4,7,1071.0,0,0,0,1,0,0,0,1,0,0,1,0,1
5,2,222.0,5,5,1329.0,0,0,0,0,1,0,0,1,0,1,0,1,0
7,5,250.0,4,1,1690.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,2,240.0,5,7,1711.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,1,246.0,6,6,1335.0,0,0,1,0,0,0,0,1,0,1,0,1,0
6,2,293.0,5,4,1281.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,5,189.0,5,3,5254.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,5,270.0,3,7,4459.0,0,0,0,0,1,0,0,1,1,0,0,1,0
4,4,266.0,3,10,5221.0,1,0,0,0,0,0,0,1,0,1,0,0,1
3,2,270.0,3,9,5873.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,3,216.0,8,4,5329.0,0,0,1,0,0,0,0,1,0,0,1,0,1
3,3,147.0,8,7,5822.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,5,270.0,6,9,4195.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,3,261.0,8,10,4145.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,1,261.0,8,9,5248.0,1,0,0,0,0,0,0,1,0,0,1,1,0
4,4,177.0,6,6,5451.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,2,142.0,10,9,4280.0,0,0,1,0,0,0,0,1,1,0,0,1,0
5,3,222.0,3,10,4597.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,5,186.0,7,1,4357.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,3,177.0,3,10,5374.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,251.0,4,1,4252.0,1,0,0,0,0,0,0,1,0,1,0,1,0
3,3,240.0,7,3,4385.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,5,260.0,4,8,4162.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,2,206.0,7,7,5479.0,0,0,0,0,1,0,0,1,1,0,0,0,1
4,5,242.0,2,4,5341.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,2,194.0,3,3,5779.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,2,232.0,3,1,1187.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,4,279.0,4,1,1246.0,0,1,0,0,0,0,0,1,0,1,0,1,0
6,3,251.0,4,1,1230.0,0,0,1,0,0,0,0,1,0,1,0,0,1
6,2,300.0,5,3,1696.0,0,0,0,0,1,0,0,1,0,1,0,0,1
7,5,133.0,5,7,1239.0,0,0,0,1,0,0,0,1,0,1,0,1,0
6,4,283.0,4,10,1512.0,0,0,0,0,1,0,0,1,0,1,0,1,0
7,5,296.0,4,2,1823.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,1,261.0,4,8,1524.0,0,1,0,0,0,0,0,1,0,0,1,1,0
6,3,286.0,4,5,1750.0,0,0,1,0,0,0,0,1,0,1,0,0,1
6,5,298.0,4,3,1520.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,3,287.0,4,8,1850.0,0,0,0,1,0,0,0,1,0,0,1,1,0
6,2,251.0,4,6,1864.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,4,231.0,5,10,1247.0,1,0,0,0,0,0,0,1,0,1,0,0,1
5,1,249.0,5,1,1654.0,0,1,0,0,0,0,1,0,0,0,1,1,0
5,5,244.0,5,5,1787.0,0,0,1,0,0,0,1,0,0,1,0,0,1
7,3,264.0,4,3,1296.0,0,0,0,0,1,0,1,0,0,0,1,0,1
5,4,254.0,5,7,1545.0,0,0,0,1,0,0,1,0,0,0,1,0,1
4,1,264.0,6,7,1007.0,0,0,0,0,1,0,1,0,0,1,0,0,1
6,2,309.0,4,6,1335.0,1,0,0,0,0,0,1,0,0,1,0,1,0
5,1,298.0,4,4,1551.0,0,1,0,0,0,0,1,0,0,1,0,0,1
5,3,265.0,5,6,1929.0,0,0,1,0,0,0,1,0,0,0,1,1,0
6,2,246.0,4,7,1297.0,0,0,0,0,1,0,1,0,0,0,1,1,0
5,5,222.0,5,4,1311.0,0,0,0,1,0,0,1,0,0,1,0,1,0
7,1,250.0,4,9,1890.0,0,0,0,0,1,0,1,0,0,1,0,0,1
6,5,269.0,4,2,1243.0,1,0,0,0,0,0,1,0,0,1,0,1,0
6,2,161.0,4,9,1377.0,0,1,0,0,0,0,1,0,0,1,0,1,0
4,3,256.0,5,5,1533.0,0,0,1,0,0,0,1,0,0,1,0,1,0
5,1,303.0,5,4,1009.0,0,0,0,0,1,0,1,0,0,0,1,1,0
5,3,257.0,5,3,1953.0,0,0,0,1,0,0,1,0,0,0,1,1,0
5,2,259.0,5,3,1724.0,0,0,0,0,1,0,1,0,0,1,0,1,0
4,4,249.0,6,1,1398.0,1,0,0,0,0,0,1,0,0,1,0,1,0
6,2,289.0,4,3,1116.0,0,1,0,0,0,0,1,0,1,0,0,1,0
6,2,308.0,5,6,1118.0,0,0,1,0,0,0,1,0,0,0,1,1,0
6,3,297.0,4,2,1520.0,0,0,0,0,1,0,1,0,0,0,1,1,0
4,2,255.0,5,1,1353.0,0,0,0,1,0,0,1,0,0,1,0,0,1
6,4,266.0,4,9,1253.0,0,0,0,0,1,1,0,0,0,1,0,0,1
7,5,302.0,4,3,1597.0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,4,223.0,5,4,1344.0,0,1,0,0,0,1,0,0,0,0,1,0,1
6,1,261.0,4,6,1703.0,0,0,1,0,0,1,0,0,0,1,0,1,0
4,1,273.0,5,7,1922.0,0,0,0,0,1,1,0,0,0,1,0,1,0
6,5,260.0,4,2,1221.0,0,0,0,1,0,1,0,0,0,1,0,1,0
5,1,266.0,5,9,1852.0,0,0,0,0,1,1,0,0,0,1,0,1,0
2,1,164.0,5,8,1886.0,1,0,0,0,0,1,0,0,0,1,0,1,0
5,5,240.0,6,9,1117.0,0,1,0,0,0,1,0,0,0,0,1,1,0
6,5,305.0,4,10,1418.0,0,0,1,0,0,1,0,0,0,0,1,0,1
5,3,248.0,5,7,1475.0,0,0,0,0,1,1,0,0,0,1,0,1,0
7,2,279.0,4,1,1480.0,0,0,0,1,0,1,0,0,0,0,1,1,0
5,2,244.0,6,7,1315.0,0,0,0,0,1,1,0,0,0,1,0,1,0
5,1,267.0,5,4,1097.0,1,0,0,0,0,1,0,0,0,1,0,1,0
7,2,275.0,4,6,1513.0,0,1,0,0,0,1,0,0,0,0,1,1,0
6,4,299.0,4,9,1036.0,0,0,1,0,0,1,0,0,0,0,1,0,1
6,1,254.0,4,3,1488.0,0,0,0,0,1,1,0,0,0,0,1,1,0
6,1,273.0,4,6,1524.0,0,0,0,1,0,1,0,0,0,0,1,1,0
5,3,218.0,5,6,1278.0,0,0,0,0,1,1,0,0,0,1,0,1,0
5,4,267.0,5,10,1837.0,1,0,0,0,0,1,0,0,0,0,1,1,0
6,2,259.0,4,6,1066.0,0,1,0,0,0,1,0,0,0,0,1,0,1
7,4,272.0,4,3,1805.0,0,0,1,0,0,1,0,0,0,1,0,0,1
5,4,281.0,4,8,1220.0,0,0,0,0,1,0,0,1,0,0,1,0,1
6,2,267.0,4,1,1935.0,0,0,0,1,0,0,0,1,0,0,1,1,0
6,4,260.0,4,10,1927.0,0,0,0,0,1,0,0,1,0,0,1,1,0
7,2,261.0,4,9,1918.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,1,219.0,2,2,1752.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,3,264.0,5,3,1639.0,0,0,1,0,0,0,0,1,0,0,1,0,1
7,3,310.0,5,5,1563.0,0,0,0,0,1,0,0,1,0,1,0,1,0
6,4,297.0,5,6,1631.0,0,0,0,1,0,0,0,1,1,0,0,0,1
4,3,274.0,5,5,1512.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,5,246.0,5,6,1053.0,1,0,0,0,0,0,0,1,0,0,1,0,1
5,3,221.0,6,3,1960.0,0,1,0,0,0,0,0,1,0,0,1,1,0
6,3,295.0,4,10,1495.0,0,0,1,0,0,0,0,1,0,1,0,1,0
7,4,259.0,4,6,1697.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,4,138.0,3,7,1597.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,5,250.0,2,9,1205.0,0,0,0,0,1,0,0,1,0,1,0,1,0
5,1,236.0,6,4,1705.0,1,0,0,0,0,0,0,1,0,0,1,1,0
5,1,267.0,5,10,1505.0,0,1,0,0,0,0,0,1,0,0,1,0,1
6,4,283.0,4,1,1384.0,0,0,1,0,0,0,0,1,0,0,1,0,1
7,1,244.0,4,8,1817.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,2,260.0,5,9,1809.0,0,0,0,1,0,0,0,1,0,1,0,0,1
5,1,276.0,5,5,1358.0,0,0,0,0,1,0,0,1,0,0,1,0,1
7,3,307.0,4,4,1653.0,1,0,0,0,0,0,0,1,0,1,0,0,1
6,5,266.0,4,8,1709.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,2,237.0,5,6,1084.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,4,251.0,6,4,1869.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,1,247.0,6,4,1349.0,0,0,0,1,0,0,0,1,0,1,0,0,1
3,3,279.0,4,3,4620.0,0,0,0,0,1,0,0,1,0,1,0,0,1
5,5,230.0,3,10,5163.0,1,0,0,0,0,0,0,1,0,1,0,1,0
4,5,234.0,3,4,5100.0,0,1,0,0,0,0,0,1,0,1,0,1,0
6,5,152.0,4,8,5351.0,0,0,1,0,0,0,0,1,0,0,1,1,0
3,4,160.0,4,9,4733.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,2,263.0,3,3,5303.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,1,164.0,3,4,5910.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,3,209.0,2,1,5098.0,1,0,0,0,0,0,0,1,0,0,1,0,1
5,1,245.0,3,9,4694.0,0,1,0,0,0,0,0,1,0,1,0,1,0
3,4,172.0,2,5,5919.0,0,0,1,0,0,0,0,1,0,1,0,0,1
2,5,180.0,6,7,4907.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,145.0,3,8,4522.0,0,0,0,1,0,0,0,1,0,0,1,1,0
3,4,248.0,3,6,4932.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,4,242.0,3,4,4805.0,1,0,0,0,0,0,0,1,1,0,0,1,0
4,3,237.0,3,8,5045.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,4,203.0,2,4,4793.0,0,0,1,0,0,0,0,1,0,1,0,1,0
3,4,186.0,4,6,4403.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,1,155.0,5,1,5986.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,4,153.0,4,5,5604.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,2,199.0,2,10,4659.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,5,219.0,3,8,4605.0,0,1,0,0,0,0,0,1,0,0,1,0,1
4,1,156.0,2,8,5488.0,0,0,1,0,0,0,0,1,0,1,0,0,1
5,5,135.0,2,1,4324.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,4,244.0,3,2,5389.0,0,0,0,1,0,0,0,1,0,0,1,0,1
5,1,183.0,3,10,5023.0,0,0,0,0,1,0,0,1,0,1,0,1,0
4,3,258.0,2,3,4555.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,2,168.0,2,3,5853.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,1,161.0,2,10,4108.0,0,0,1,0,0,0,0,1,0,0,1,1,0
4,2,246.0,2,2,4497.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,3,232.0,4,3,5828.0,0,0,0,1,0,0,0,1,0,0,1,0,1
3,3,155.0,2,5,5577.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,5,162.0,2,6,5868.0,1,0,0,0,0,0,0,1,0,0,1,0,1
4,3,123.0,4,6,4166.0,0,1,0,0,0,0,0,1,0,0,1,0,1
3,4,235.0,2,10,4575.0,0,0,1,0,0,0,0,1,0,1,0,1,0
5,1,179.0,2,3,5417.0,0,0,0,0,1,0,0,1,0,1,0,1,0
3,5,202.0,2,3,5746.0,0,0,0,1,0,0,0,1,0,0,1,0,1
4,5,272.0,2,1,5378.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,2,185.0,3,1,5338.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,188.0,2,2,4336.0,0,1,0,0,0,0,0,1,0,0,1,1,0
3,2,250.0,4,3,5449.0,0,0,1,0,0,0,0,1,0,1,0,1,0
5,3,224.0,4,7,4553.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,1,261.0,3,10,5943.0,0,0,0,1,0,0,0,1,0,1,0,1,0
3,1,200.0,2,8,4337.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,1,200.0,4,3,5837.0,1,0,0,0,0,0,0,1,0,0,1,0,1
2,1,143.0,3,4,4512.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,4,199.0,3,7,5089.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,5,157.0,3,2,5791.0,0,0,0,0,1,0,0,1,0,0,1,0,1
3,2,225.0,3,5,4304.0,0,0,0,1,0,0,0,1,1,0,0,0,1
3,3,152.0,2,3,4193.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,4,236.0,2,6,5101.0,1,0,0,0,0,0,0,1,0,0,1,1,0
3,1,266.0,5,1,5459.0,0,1,0,0,0,0,0,1,0,1,0,0,1
3,2,243.0,4,4,4410.0,0,0,1,0,0,0,0,1,0,0,1,0,1
4,5,224.0,6,5,5659.0,0,0,0,0,1,0,0,1,1,0,0,1,0
3,5,153.0,4,10,5897.0,0,0,0,1,0,0,0,1,0,1,0,1,0
4,2,232.0,3,7,5737.0,0,0,0,0,1,0,0,1,0,0,1,1,0
3,3,253.0,3,5,4754.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,3,150.0,3,5,5328.0,0,1,0,0,0,0,0,1,0,1,0,0,1
4,3,198.0,2,5,5724.0,0,0,1,0,0,0,0,1,0,1,0,0,1
4,4,231.0,3,9,4305.0,0,0,0,0,1,0,0,1,0,1,0,0,1
3,5,135.0,2,9,5614.0,0,0,0,1,0,0,0,1,0,0,1,1,0
5,4,153.0,3,5,4711.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,2,201.0,2,3,4869.0,1,0,0,0,0,0,0,1,0,1,0,0,1
4,4,273.0,2,6,5676.0,0,1,0,0,0,0,0,1,0,0,1,0,1
5,4,245.0,3,4,4298.0,0,0,1,0,0,0,0,1,1,0,0,0,1
4,4,157.0,2,9,4491.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,3,150.0,2,8,4965.0,0,0,0,1,0,0,0,1,1,0,0,1,0
3,3,243.0,2,3,4675.0,0,0,0,0,1,0,0,1,0,1,0,0,1
4,5,105.0,5,4,5824.0,1,0,0,0,0,0,1,0,1,0,0,0,1
5,4,221.0,5,6,5059.0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,1,236.0,6,10,4858.0,0,0,1,0,0,0,1,0,0,0,1,1,0
4,4,263.0,3,5,4193.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,3,213.0,2,10,5495.0,0,0,0,1,0,0,1,0,0,1,0,0,1
6,1,259.0,3,3,5683.0,0,0,0,0,1,0,1,0,0,1,0,1,0
4,2,190.0,3,7,4766.0,1,0,0,0,0,0,1,0,0,0,1,0,1
3,5,213.0,4,9,5550.0,0,1,0,0,0,0,1,0,0,0,1,0,1
5,3,261.0,4,5,4623.0,0,0,1,0,0,0,1,0,0,0,1,1,0
3,5,254.0,3,5,4946.0,0,0,0,0,1,0,1,0,0,0,1,0,1
3,4,151.0,4,1,4587.0,0,0,0,1,0,0,1,0,0,0,1,1,0
5,1,187.0,4,9,5657.0,0,0,0,0,1,0,1,0,0,0,1,1,0
4,5,139.0,2,1,4606.0,1,0,0,0,0,0,1,0,0,0,1,1,0
5,2,173.0,2,10,4741.0,0,1,0,0,0,0,1,0,1,0,0,1,0
3,3,136.0,3,10,5175.0,0,0,1,0,0,0,1,0,0,1,0,0,1
4,1,272.0,4,1,5597.0,0,0,0,0,1,0,1,0,1,0,0,0,1
6,4,116.0,3,6,4649.0,0,0,0,1,0,0,1,0,0,1,0,0,1
4,2,181.0,3,10,4212.0,0,0,0,0,1,0,1,0,0,1,0,0,1
5,3,230.0,3,4,4914.0,1,0,0,0,0,0,1,0,0,0,1,0,1
2,5,127.0,3,3,5964.0,0,1,0,0,0,0,1,0,0,0,1,1,0
3,1,182.0,3,2,5760.0,0,0,1,0,0,0,1,0,0,1,0,0,1
3,1,186.0,2,7,4556.0,0,0,0,0,1,0,1,0,0,0,1,1,0
5,1,271.0,4,3,4610.0,0,0,0,1,0,1,0,0,0,1,0,0,1
5,3,171.0,2,1,5385.0,0,0,0,0,1,1,0,0,0,0,1,1,0
4,3,238.0,2,2,5328.0,1,0,0,0,0,1,0,0,0,0,1,1,0
4,4,184.0,3,8,4453.0,0,1,0,0,0,1,0,0,0,1,0,0,1
5,2,214.0,2,8,4767.0,0,0,1,0,0,1,0,0,0,1,0,1,0
4,4,279.0,6,5,4898.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,2,168.0,4,1,4184.0,0,0,0,1,0,1,0,0,0,1,0,1,0
6,4,221.0,5,8,4511.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,5,260.0,3,7,5379.0,1,0,0,0,0,1,0,0,0,0,1,0,1
4,3,204.0,3,2,5010.0,0,1,0,0,0,1,0,0,0,0,1,0,1
4,2,142.0,3,6,4918.0,0,0,1,0,0,1,0,0,0,0,1,1,0
4,3,178.0,3,3,5669.0,0,0,0,0,1,1,0,0,0,0,1,0,1
2,1,203.0,3,6,4234.0,0,0,0,1,0,1,0,0,0,0,1,0,1
4,2,180.0,4,9,4329.0,0,0,0,0,1,1,0,0,0,0,1,0,1
4,4,193.0,3,3,4596.0,1,0,0,0,0,1,0,0,0,0,1,1,0
5,4,99.0,2,4,4259.0,0,1,0,0,0,1,0,0,1,0,0,1,0
3,1,250.0,3,1,4347.0,0,0,1,0,0,1,0,0,0,1,0,0,1
4,1,152.0,3,3,4250.0,0,0,0,0,1,1,0,0,0,0,1,1,0
4,1,265.0,2,10,5418.0,0,0,0,1,0,1,0,0,0,1,0,1,0
2,3,226.0,2,2,4566.0,0,0,0,0,1,1,0,0,0,0,1,0,1
3,3,234.0,3,3,4405.0,1,0,0,0,0,1,0,0,0,1,0,0,1
4,3,225.0,2,4,4732.0,0,1,0,0,0,1,0,0,1,0,0,1,0
3,5,161.0,2,9,4623.0,0,0,1,0,0,0,0,1,0,0,1,0,1
5,2,246.0,3,10,5110.0,0,0,0,0,1,0,0,1,0,0,1,1,0
4,5,162.0,3,10,4850.0,0,0,0,1,0,0,0,1,0,0,1,1,0
4,4,135.0,3,2,5016.0,0,0,0,0,1,0,0,1,0,0,1,0,1
4,3,201.0,2,10,4875.0,1,0,0,0,0,0,0,1,0,1,0,1,0
6,4,235.0,6,1,5533.0,0,1,0,0,0,0,0,1,0,1,0,0,1
5,2,214.0,2,10,5192.0,0,0,1,0,0,0,0,1,0,1,0,1,0
6,3,245.0,5,8,5678.0,0,0,0,0,1,0,0,1,0,0,1,1,0
5,5,192.0,2,10,5564.0,0,0,0,1,0,0,0,1,0,1,0,0,1
5,5,179.0,5,3,4333.0,0,0,0,0,1,0,0,1,0,1,0,0,1
6,3,210.0,4,9,5440.0,1,0,0,0,0,0,0,1,0,0,1,0,1
3,2,209.0,2,2,4635.0,0,1,0,0,0,0,0,1,0,0,1,1,0
4,2,200.0,3,7,4323.0,0,0,1,0,0,0,0,1,0,0,1,0,1
